customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets6mo,Churn
CUST-11866,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),48.45,141.57,1,No
CUST-11867,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),71.36,2663.99,0,No
CUST-11868,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.91,2215.61,2,No
CUST-11869,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.77,1483.77,0,No
CUST-11870,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,98.9,381.78,1,Yes
CUST-11871,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.8,267.61,0,No
CUST-11872,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.75,1510.7,0,No
CUST-11873,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.16,2513.03,0,No
CUST-11874,Female,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,50.1,2081.44,0,No
CUST-11875,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.04,672.22,1,Yes
CUST-11876,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,72.27,4373.59,0,No
CUST-11877,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,60.32,901.59,1,No
CUST-11878,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,675.5,1,No
CUST-11879,Male,0,No,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.89,225.23,2,No
CUST-11880,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.76,6921.29,0,No
CUST-11881,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),56.86,764.58,2,No
CUST-11882,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,685.37,5,No
CUST-11883,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.95,6754.36,1,No
CUST-11884,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.0,1684.71,2,No
CUST-11885,Female,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.02,2768.28,2,Yes
CUST-11886,Female,0,Yes,No,29,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,59.87,1712.9,2,No
CUST-11887,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),73.57,1299.69,0,Yes
CUST-11888,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,88.85,1336.38,1,Yes
CUST-11889,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,175.14,1,Yes
CUST-11890,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,388.16,1,No
CUST-11891,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.66,288.22,0,Yes
CUST-11892,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,53.22,696.92,1,No
CUST-11893,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),53.74,2073.25,0,No
CUST-11894,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.95,2381.06,2,Yes
CUST-11895,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.89,3724.96,1,No
CUST-11896,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),86.28,1586.51,1,Yes
CUST-11897,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.42,183.5,2,Yes
CUST-11898,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.55,1188.67,0,No
CUST-11899,Female,1,Yes,No,41,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),53.5,2189.57,1,Yes
CUST-11900,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.74,728.33,2,No
CUST-11901,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.54,1029.65,4,Yes
CUST-11902,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.43,2004.33,0,No
CUST-11903,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.63,605.36,3,No
CUST-11904,Male,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,227.26,1,No
CUST-11905,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.72,5271.1,3,No
CUST-11906,Male,1,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.15,1183.59,3,No
CUST-11907,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.98,4861.38,0,No
CUST-11908,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,579.85,1,Yes
CUST-11909,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.44,1321.47,1,No
CUST-11910,Female,1,Yes,No,32,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.15,1978.18,0,No
CUST-11911,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,79.57,2392.7,0,No
CUST-11912,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,66.32,368.8,0,Yes
CUST-11913,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.12,1223.06,0,No
CUST-11914,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,83.93,1716.82,2,No
CUST-11915,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.96,6260.24,2,No
CUST-11916,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.42,783.97,0,Yes
CUST-11917,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),79.1,720.67,1,No
CUST-11918,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.57,113.18,0,No
CUST-11919,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.31,464.36,3,Yes
CUST-11920,Male,1,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.17,4113.52,1,No
CUST-11921,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1575.87,1,Yes
CUST-11922,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,53.97,538.57,2,Yes
CUST-11923,Male,1,Yes,No,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.94,3174.31,1,No
CUST-11924,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.98,1857.8,2,Yes
CUST-11925,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.76,799.04,4,Yes
CUST-11926,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,73.74,1279.49,0,No
CUST-11927,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,58.26,3221.06,2,No
CUST-11928,Female,0,No,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,741.75,0,No
CUST-11929,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,84.72,1864.33,2,Yes
CUST-11930,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,80.3,4490.98,2,Yes
CUST-11931,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.36,415.46,1,Yes
CUST-11932,Male,1,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.91,677.33,2,No
CUST-11933,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.69,266.62,1,No
CUST-11934,Male,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.73,763.77,0,Yes
CUST-11935,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,98.45,217.09,0,Yes
CUST-11936,Male,1,No,Yes,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,52.34,957.85,0,Yes
CUST-11937,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.45,2724.91,0,No
CUST-11938,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,809.05,0,Yes
CUST-11939,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.78,3407.98,1,Yes
CUST-11940,Male,0,No,No,53,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.12,3623.43,1,No
CUST-11941,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),83.45,2823.72,0,No
CUST-11942,Female,1,Yes,No,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,49.89,804.19,0,No
CUST-11943,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,88.69,0,No
CUST-11944,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.14,282.86,1,Yes
CUST-11945,Female,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,89.89,2436.39,0,No
CUST-11946,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.88,638.08,0,Yes
CUST-11947,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66.95,1748.71,0,No
CUST-11948,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.84,188.31,0,No
CUST-11949,Male,1,No,No,60,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.25,4513.85,0,Yes
CUST-11950,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.81,1204.32,4,Yes
CUST-11951,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,366.94,0,Yes
CUST-11952,Male,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,54.67,1163.05,0,No
CUST-11953,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),61.92,3410.92,0,No
CUST-11954,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.28,581.1,0,Yes
CUST-11955,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.05,1278.65,0,No
CUST-11956,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.01,2352.29,2,Yes
CUST-11957,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.99,1070.81,1,Yes
CUST-11958,Male,0,No,No,38,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.89,1834.32,2,Yes
CUST-11959,Male,0,No,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,74.55,3801.23,0,No
CUST-11960,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.18,238.1,1,Yes
CUST-11961,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.4,2397.0,0,Yes
CUST-11962,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.06,228.52,1,No
CUST-11963,Female,0,Yes,No,12,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),69.47,859.14,1,No
CUST-11964,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.52,1087.07,0,No
CUST-11965,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.51,410.58,2,No
CUST-11966,Male,1,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.54,3797.38,0,No
CUST-11967,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.41,1298.38,2,Yes
CUST-11968,Male,1,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.38,921.57,3,No
CUST-11969,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,87.46,619.45,0,Yes
CUST-11970,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.7,1031.29,0,Yes
CUST-11971,Male,1,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.84,1492.87,1,No
CUST-11972,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,66.15,2305.16,0,No
CUST-11973,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,56.79,387.05,2,No
CUST-11974,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.21,1930.14,0,No
CUST-11975,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.16,3491.27,1,No
CUST-11976,Male,0,No,Yes,25,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.36,1587.02,5,Yes
CUST-11977,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.55,887.87,2,Yes
CUST-11978,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.02,5535.69,0,No
CUST-11979,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,544.26,1,No
CUST-11980,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.66,1230.87,1,No
CUST-11981,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,47.44,699.96,1,No
CUST-11982,Female,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,86.1,1621.35,1,No
CUST-11983,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.43,2322.72,4,No
CUST-11984,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.92,938.43,1,Yes
CUST-11985,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.24,3609.48,2,No
CUST-11986,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.88,5258.0,2,No
CUST-11987,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,86.93,695.66,3,Yes
CUST-11988,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.63,655.0,1,Yes
CUST-11989,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.66,1408.28,0,No
CUST-11990,Female,1,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,87.52,342.27,3,No
CUST-11991,Male,0,No,No,72,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,51.8,3730.83,1,No
CUST-11992,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.93,3696.23,1,Yes
CUST-11993,Male,0,No,Yes,21,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.15,1337.08,0,No
CUST-11994,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.27,511.3,3,No
CUST-11995,Male,1,Yes,No,32,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,77.37,2477.17,1,No
CUST-11996,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,96.26,1135.16,0,No
CUST-11997,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,328.99,1,Yes
CUST-11998,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.08,853.7,2,No
CUST-11999,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,89.92,2324.5,0,No
CUST-12000,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),86.24,2228.85,0,No
CUST-12001,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.25,564.76,0,No
CUST-12002,Female,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.93,1216.72,2,No
CUST-12003,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.49,2154.0,0,Yes
CUST-12004,Female,1,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,60.38,1389.56,2,Yes
CUST-12005,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,59.22,359.56,1,Yes
CUST-12006,Female,0,No,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.9,3065.7,4,Yes
CUST-12007,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,96.4,2702.06,0,No
CUST-12008,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.79,3828.75,5,No
CUST-12009,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.32,564.66,3,No
CUST-12010,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.4,931.9,3,Yes
CUST-12011,Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,366.35,0,No
CUST-12012,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,67.99,198.66,0,Yes
CUST-12013,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.41,1403.66,1,No
